model,filename,download_url,opendap_url,r,i,p,f,Varient,period,Var,timeStep,openDapWorking,start,stop,inspan
MIROC-ES2L,huss_day_MIROC-ES2L_abrupt-4xCO2_r1i1p1f2_gn_19950101-19951231.nc,http://esgf-data02.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/CMIP/MIROC/MIROC-ES2L/abrupt-4xCO2/r1i1p1f2/day/huss/gn/v20191129/huss_day_MIROC-ES2L_abrupt-4xCO2_r1i1p1f2_gn_19950101-19951231.nc,http://esgf-data02.diasjp.net/thredds/dodsC/esg_dataroot/CMIP6/CMIP/MIROC/MIROC-ES2L/abrupt-4xCO2/r1i1p1f2/day/huss/gn/v20191129/huss_day_MIROC-ES2L_abrupt-4xCO2_r1i1p1f2_gn_19950101-19951231.nc,1,1,1,2,r1i1p1f2,abrupt-4xCO2,huss,day,True,1995,1995,True
MIROC-ES2L,huss_day_MIROC-ES2L_abrupt-4xCO2_r1i1p1f2_gn_19960101-19961231.nc,http://esgf-data02.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/CMIP/MIROC/MIROC-ES2L/abrupt-4xCO2/r1i1p1f2/day/huss/gn/v20191129/huss_day_MIROC-ES2L_abrupt-4xCO2_r1i1p1f2_gn_19960101-19961231.nc,http://esgf-data02.diasjp.net/thredds/dodsC/esg_dataroot/CMIP6/CMIP/MIROC/MIROC-ES2L/abrupt-4xCO2/r1i1p1f2/day/huss/gn/v20191129/huss_day_MIROC-ES2L_abrupt-4xCO2_r1i1p1f2_gn_19960101-19961231.nc,1,1,1,2,r1i1p1f2,abrupt-4xCO2,huss,day,True,1996,1996,True
MIROC-ES2L,huss_day_MIROC-ES2L_abrupt-4xCO2_r1i1p1f2_gn_19970101-19971231.nc,http://esgf-data02.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/CMIP/MIROC/MIROC-ES2L/abrupt-4xCO2/r1i1p1f2/day/huss/gn/v20191129/huss_day_MIROC-ES2L_abrupt-4xCO2_r1i1p1f2_gn_19970101-19971231.nc,http://esgf-data02.diasjp.net/thredds/dodsC/esg_dataroot/CMIP6/CMIP/MIROC/MIROC-ES2L/abrupt-4xCO2/r1i1p1f2/day/huss/gn/v20191129/huss_day_MIROC-ES2L_abrupt-4xCO2_r1i1p1f2_gn_19970101-19971231.nc,1,1,1,2,r1i1p1f2,abrupt-4xCO2,huss,day,True,1997,1997,True
MIROC-ES2L,huss_day_MIROC-ES2L_abrupt-4xCO2_r1i1p1f2_gn_19980101-19981231.nc,http://esgf-data02.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/CMIP/MIROC/MIROC-ES2L/abrupt-4xCO2/r1i1p1f2/day/huss/gn/v20191129/huss_day_MIROC-ES2L_abrupt-4xCO2_r1i1p1f2_gn_19980101-19981231.nc,http://esgf-data02.diasjp.net/thredds/dodsC/esg_dataroot/CMIP6/CMIP/MIROC/MIROC-ES2L/abrupt-4xCO2/r1i1p1f2/day/huss/gn/v20191129/huss_day_MIROC-ES2L_abrupt-4xCO2_r1i1p1f2_gn_19980101-19981231.nc,1,1,1,2,r1i1p1f2,abrupt-4xCO2,huss,day,True,1998,1998,True
MIROC-ES2L,huss_day_MIROC-ES2L_abrupt-4xCO2_r1i1p1f2_gn_19990101-19991231.nc,http://esgf-data02.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/CMIP/MIROC/MIROC-ES2L/abrupt-4xCO2/r1i1p1f2/day/huss/gn/v20191129/huss_day_MIROC-ES2L_abrupt-4xCO2_r1i1p1f2_gn_19990101-19991231.nc,http://esgf-data02.diasjp.net/thredds/dodsC/esg_dataroot/CMIP6/CMIP/MIROC/MIROC-ES2L/abrupt-4xCO2/r1i1p1f2/day/huss/gn/v20191129/huss_day_MIROC-ES2L_abrupt-4xCO2_r1i1p1f2_gn_19990101-19991231.nc,1,1,1,2,r1i1p1f2,abrupt-4xCO2,huss,day,True,1999,1999,True
MIROC-ES2L,ps_Amon_MIROC-ES2L_abrupt-4xCO2_r1i1p1f2_gn_185001-199912.nc,https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/MIROC/MIROC-ES2L/abrupt-4xCO2/r1i1p1f2/Amon/ps/gn/v20190823/ps_Amon_MIROC-ES2L_abrupt-4xCO2_r1i1p1f2_gn_185001-199912.nc,https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/MIROC/MIROC-ES2L/abrupt-4xCO2/r1i1p1f2/Amon/ps/gn/v20190823/ps_Amon_MIROC-ES2L_abrupt-4xCO2_r1i1p1f2_gn_185001-199912.nc,1,1,1,2,r1i1p1f2,abrupt-4xCO2,ps,mon,True,1850,1999,True
MIROC-ES2L,ps_AERmon_MIROC-ES2L_abrupt-4xCO2_r1i1p1f2_gn_185001-199912.nc,http://esgf-data02.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/CMIP/MIROC/MIROC-ES2L/abrupt-4xCO2/r1i1p1f2/AERmon/ps/gn/v20201222/ps_AERmon_MIROC-ES2L_abrupt-4xCO2_r1i1p1f2_gn_185001-199912.nc,http://esgf-data02.diasjp.net/thredds/dodsC/esg_dataroot/CMIP6/CMIP/MIROC/MIROC-ES2L/abrupt-4xCO2/r1i1p1f2/AERmon/ps/gn/v20201222/ps_AERmon_MIROC-ES2L_abrupt-4xCO2_r1i1p1f2_gn_185001-199912.nc,1,1,1,2,r1i1p1f2,abrupt-4xCO2,ps,mon,True,1850,1999,True
MIROC-ES2L,huss_day_MIROC-ES2L_piControl_r1i1p1f2_gn_23260101-23261231.nc,https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/MIROC/MIROC-ES2L/piControl/r1i1p1f2/day/huss/gn/v20191129/huss_day_MIROC-ES2L_piControl_r1i1p1f2_gn_23260101-23261231.nc,https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/MIROC/MIROC-ES2L/piControl/r1i1p1f2/day/huss/gn/v20191129/huss_day_MIROC-ES2L_piControl_r1i1p1f2_gn_23260101-23261231.nc,1,1,1,2,r1i1p1f2,piControl,huss,day,True,2326,2326,True
MIROC-ES2L,huss_day_MIROC-ES2L_piControl_r1i1p1f2_gn_23270101-23271231.nc,https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/MIROC/MIROC-ES2L/piControl/r1i1p1f2/day/huss/gn/v20191129/huss_day_MIROC-ES2L_piControl_r1i1p1f2_gn_23270101-23271231.nc,https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/MIROC/MIROC-ES2L/piControl/r1i1p1f2/day/huss/gn/v20191129/huss_day_MIROC-ES2L_piControl_r1i1p1f2_gn_23270101-23271231.nc,1,1,1,2,r1i1p1f2,piControl,huss,day,True,2327,2327,True
MIROC-ES2L,huss_day_MIROC-ES2L_piControl_r1i1p1f2_gn_23280101-23281231.nc,https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/MIROC/MIROC-ES2L/piControl/r1i1p1f2/day/huss/gn/v20191129/huss_day_MIROC-ES2L_piControl_r1i1p1f2_gn_23280101-23281231.nc,https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/MIROC/MIROC-ES2L/piControl/r1i1p1f2/day/huss/gn/v20191129/huss_day_MIROC-ES2L_piControl_r1i1p1f2_gn_23280101-23281231.nc,1,1,1,2,r1i1p1f2,piControl,huss,day,True,2328,2328,True
MIROC-ES2L,huss_day_MIROC-ES2L_piControl_r1i1p1f2_gn_23290101-23291231.nc,https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/MIROC/MIROC-ES2L/piControl/r1i1p1f2/day/huss/gn/v20191129/huss_day_MIROC-ES2L_piControl_r1i1p1f2_gn_23290101-23291231.nc,https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/MIROC/MIROC-ES2L/piControl/r1i1p1f2/day/huss/gn/v20191129/huss_day_MIROC-ES2L_piControl_r1i1p1f2_gn_23290101-23291231.nc,1,1,1,2,r1i1p1f2,piControl,huss,day,True,2329,2329,True
MIROC-ES2L,huss_day_MIROC-ES2L_piControl_r1i1p1f2_gn_23300101-23301231.nc,https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/MIROC/MIROC-ES2L/piControl/r1i1p1f2/day/huss/gn/v20191129/huss_day_MIROC-ES2L_piControl_r1i1p1f2_gn_23300101-23301231.nc,https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/MIROC/MIROC-ES2L/piControl/r1i1p1f2/day/huss/gn/v20191129/huss_day_MIROC-ES2L_piControl_r1i1p1f2_gn_23300101-23301231.nc,1,1,1,2,r1i1p1f2,piControl,huss,day,True,2330,2330,True
MIROC-ES2L,huss_day_MIROC-ES2L_piControl_r1i1p1f2_gn_23310101-23311231.nc,https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/MIROC/MIROC-ES2L/piControl/r1i1p1f2/day/huss/gn/v20191129/huss_day_MIROC-ES2L_piControl_r1i1p1f2_gn_23310101-23311231.nc,https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/MIROC/MIROC-ES2L/piControl/r1i1p1f2/day/huss/gn/v20191129/huss_day_MIROC-ES2L_piControl_r1i1p1f2_gn_23310101-23311231.nc,1,1,1,2,r1i1p1f2,piControl,huss,day,True,2331,2331,True
MIROC-ES2L,huss_day_MIROC-ES2L_piControl_r1i1p1f2_gn_23320101-23321231.nc,https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/MIROC/MIROC-ES2L/piControl/r1i1p1f2/day/huss/gn/v20191129/huss_day_MIROC-ES2L_piControl_r1i1p1f2_gn_23320101-23321231.nc,https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/MIROC/MIROC-ES2L/piControl/r1i1p1f2/day/huss/gn/v20191129/huss_day_MIROC-ES2L_piControl_r1i1p1f2_gn_23320101-23321231.nc,1,1,1,2,r1i1p1f2,piControl,huss,day,True,2332,2332,True
MIROC-ES2L,huss_day_MIROC-ES2L_piControl_r1i1p1f2_gn_23330101-23331231.nc,https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/MIROC/MIROC-ES2L/piControl/r1i1p1f2/day/huss/gn/v20191129/huss_day_MIROC-ES2L_piControl_r1i1p1f2_gn_23330101-23331231.nc,https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/MIROC/MIROC-ES2L/piControl/r1i1p1f2/day/huss/gn/v20191129/huss_day_MIROC-ES2L_piControl_r1i1p1f2_gn_23330101-23331231.nc,1,1,1,2,r1i1p1f2,piControl,huss,day,True,2333,2333,True
MIROC-ES2L,huss_day_MIROC-ES2L_piControl_r1i1p1f2_gn_23340101-23341231.nc,https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/MIROC/MIROC-ES2L/piControl/r1i1p1f2/day/huss/gn/v20191129/huss_day_MIROC-ES2L_piControl_r1i1p1f2_gn_23340101-23341231.nc,https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/MIROC/MIROC-ES2L/piControl/r1i1p1f2/day/huss/gn/v20191129/huss_day_MIROC-ES2L_piControl_r1i1p1f2_gn_23340101-23341231.nc,1,1,1,2,r1i1p1f2,piControl,huss,day,True,2334,2334,True
MIROC-ES2L,huss_day_MIROC-ES2L_piControl_r1i1p1f2_gn_23350101-23351231.nc,https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/MIROC/MIROC-ES2L/piControl/r1i1p1f2/day/huss/gn/v20191129/huss_day_MIROC-ES2L_piControl_r1i1p1f2_gn_23350101-23351231.nc,https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/MIROC/MIROC-ES2L/piControl/r1i1p1f2/day/huss/gn/v20191129/huss_day_MIROC-ES2L_piControl_r1i1p1f2_gn_23350101-23351231.nc,1,1,1,2,r1i1p1f2,piControl,huss,day,True,2335,2335,True
MIROC-ES2L,huss_day_MIROC-ES2L_piControl_r1i1p1f2_gn_23360101-23361231.nc,https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/MIROC/MIROC-ES2L/piControl/r1i1p1f2/day/huss/gn/v20191129/huss_day_MIROC-ES2L_piControl_r1i1p1f2_gn_23360101-23361231.nc,https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/MIROC/MIROC-ES2L/piControl/r1i1p1f2/day/huss/gn/v20191129/huss_day_MIROC-ES2L_piControl_r1i1p1f2_gn_23360101-23361231.nc,1,1,1,2,r1i1p1f2,piControl,huss,day,True,2336,2336,True
MIROC-ES2L,huss_day_MIROC-ES2L_piControl_r1i1p1f2_gn_23370101-23371231.nc,https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/MIROC/MIROC-ES2L/piControl/r1i1p1f2/day/huss/gn/v20191129/huss_day_MIROC-ES2L_piControl_r1i1p1f2_gn_23370101-23371231.nc,https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/MIROC/MIROC-ES2L/piControl/r1i1p1f2/day/huss/gn/v20191129/huss_day_MIROC-ES2L_piControl_r1i1p1f2_gn_23370101-23371231.nc,1,1,1,2,r1i1p1f2,piControl,huss,day,True,2337,2337,True
MIROC-ES2L,huss_day_MIROC-ES2L_piControl_r1i1p1f2_gn_23380101-23381231.nc,https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/MIROC/MIROC-ES2L/piControl/r1i1p1f2/day/huss/gn/v20191129/huss_day_MIROC-ES2L_piControl_r1i1p1f2_gn_23380101-23381231.nc,https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/MIROC/MIROC-ES2L/piControl/r1i1p1f2/day/huss/gn/v20191129/huss_day_MIROC-ES2L_piControl_r1i1p1f2_gn_23380101-23381231.nc,1,1,1,2,r1i1p1f2,piControl,huss,day,True,2338,2338,True
MIROC-ES2L,huss_day_MIROC-ES2L_piControl_r1i1p1f2_gn_23390101-23391231.nc,https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/MIROC/MIROC-ES2L/piControl/r1i1p1f2/day/huss/gn/v20191129/huss_day_MIROC-ES2L_piControl_r1i1p1f2_gn_23390101-23391231.nc,https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/MIROC/MIROC-ES2L/piControl/r1i1p1f2/day/huss/gn/v20191129/huss_day_MIROC-ES2L_piControl_r1i1p1f2_gn_23390101-23391231.nc,1,1,1,2,r1i1p1f2,piControl,huss,day,True,2339,2339,True
MIROC-ES2L,huss_day_MIROC-ES2L_piControl_r1i1p1f2_gn_23400101-23401231.nc,https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/MIROC/MIROC-ES2L/piControl/r1i1p1f2/day/huss/gn/v20191129/huss_day_MIROC-ES2L_piControl_r1i1p1f2_gn_23400101-23401231.nc,https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/MIROC/MIROC-ES2L/piControl/r1i1p1f2/day/huss/gn/v20191129/huss_day_MIROC-ES2L_piControl_r1i1p1f2_gn_23400101-23401231.nc,1,1,1,2,r1i1p1f2,piControl,huss,day,True,2340,2340,True
MIROC-ES2L,huss_day_MIROC-ES2L_piControl_r1i1p1f2_gn_23410101-23411231.nc,https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/MIROC/MIROC-ES2L/piControl/r1i1p1f2/day/huss/gn/v20191129/huss_day_MIROC-ES2L_piControl_r1i1p1f2_gn_23410101-23411231.nc,https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/MIROC/MIROC-ES2L/piControl/r1i1p1f2/day/huss/gn/v20191129/huss_day_MIROC-ES2L_piControl_r1i1p1f2_gn_23410101-23411231.nc,1,1,1,2,r1i1p1f2,piControl,huss,day,True,2341,2341,True
MIROC-ES2L,huss_day_MIROC-ES2L_piControl_r1i1p1f2_gn_23420101-23421231.nc,https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/MIROC/MIROC-ES2L/piControl/r1i1p1f2/day/huss/gn/v20191129/huss_day_MIROC-ES2L_piControl_r1i1p1f2_gn_23420101-23421231.nc,https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/MIROC/MIROC-ES2L/piControl/r1i1p1f2/day/huss/gn/v20191129/huss_day_MIROC-ES2L_piControl_r1i1p1f2_gn_23420101-23421231.nc,1,1,1,2,r1i1p1f2,piControl,huss,day,True,2342,2342,True
MIROC-ES2L,huss_day_MIROC-ES2L_piControl_r1i1p1f2_gn_23430101-23431231.nc,https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/MIROC/MIROC-ES2L/piControl/r1i1p1f2/day/huss/gn/v20191129/huss_day_MIROC-ES2L_piControl_r1i1p1f2_gn_23430101-23431231.nc,https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/MIROC/MIROC-ES2L/piControl/r1i1p1f2/day/huss/gn/v20191129/huss_day_MIROC-ES2L_piControl_r1i1p1f2_gn_23430101-23431231.nc,1,1,1,2,r1i1p1f2,piControl,huss,day,True,2343,2343,True
MIROC-ES2L,huss_day_MIROC-ES2L_piControl_r1i1p1f2_gn_23440101-23441231.nc,https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/MIROC/MIROC-ES2L/piControl/r1i1p1f2/day/huss/gn/v20191129/huss_day_MIROC-ES2L_piControl_r1i1p1f2_gn_23440101-23441231.nc,https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/MIROC/MIROC-ES2L/piControl/r1i1p1f2/day/huss/gn/v20191129/huss_day_MIROC-ES2L_piControl_r1i1p1f2_gn_23440101-23441231.nc,1,1,1,2,r1i1p1f2,piControl,huss,day,True,2344,2344,True
MIROC-ES2L,huss_day_MIROC-ES2L_piControl_r1i1p1f2_gn_23450101-23451231.nc,https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/MIROC/MIROC-ES2L/piControl/r1i1p1f2/day/huss/gn/v20191129/huss_day_MIROC-ES2L_piControl_r1i1p1f2_gn_23450101-23451231.nc,https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/MIROC/MIROC-ES2L/piControl/r1i1p1f2/day/huss/gn/v20191129/huss_day_MIROC-ES2L_piControl_r1i1p1f2_gn_23450101-23451231.nc,1,1,1,2,r1i1p1f2,piControl,huss,day,True,2345,2345,True
MIROC-ES2L,huss_day_MIROC-ES2L_piControl_r1i1p1f2_gn_23460101-23461231.nc,https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/MIROC/MIROC-ES2L/piControl/r1i1p1f2/day/huss/gn/v20191129/huss_day_MIROC-ES2L_piControl_r1i1p1f2_gn_23460101-23461231.nc,https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/MIROC/MIROC-ES2L/piControl/r1i1p1f2/day/huss/gn/v20191129/huss_day_MIROC-ES2L_piControl_r1i1p1f2_gn_23460101-23461231.nc,1,1,1,2,r1i1p1f2,piControl,huss,day,True,2346,2346,True
MIROC-ES2L,huss_day_MIROC-ES2L_piControl_r1i1p1f2_gn_23470101-23471231.nc,https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/MIROC/MIROC-ES2L/piControl/r1i1p1f2/day/huss/gn/v20191129/huss_day_MIROC-ES2L_piControl_r1i1p1f2_gn_23470101-23471231.nc,https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/MIROC/MIROC-ES2L/piControl/r1i1p1f2/day/huss/gn/v20191129/huss_day_MIROC-ES2L_piControl_r1i1p1f2_gn_23470101-23471231.nc,1,1,1,2,r1i1p1f2,piControl,huss,day,True,2347,2347,True
MIROC-ES2L,huss_day_MIROC-ES2L_piControl_r1i1p1f2_gn_23480101-23481231.nc,https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/MIROC/MIROC-ES2L/piControl/r1i1p1f2/day/huss/gn/v20191129/huss_day_MIROC-ES2L_piControl_r1i1p1f2_gn_23480101-23481231.nc,https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/MIROC/MIROC-ES2L/piControl/r1i1p1f2/day/huss/gn/v20191129/huss_day_MIROC-ES2L_piControl_r1i1p1f2_gn_23480101-23481231.nc,1,1,1,2,r1i1p1f2,piControl,huss,day,True,2348,2348,True
MIROC-ES2L,huss_day_MIROC-ES2L_piControl_r1i1p1f2_gn_23490101-23491231.nc,https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/MIROC/MIROC-ES2L/piControl/r1i1p1f2/day/huss/gn/v20191129/huss_day_MIROC-ES2L_piControl_r1i1p1f2_gn_23490101-23491231.nc,https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/MIROC/MIROC-ES2L/piControl/r1i1p1f2/day/huss/gn/v20191129/huss_day_MIROC-ES2L_piControl_r1i1p1f2_gn_23490101-23491231.nc,1,1,1,2,r1i1p1f2,piControl,huss,day,True,2349,2349,True
MIROC-ES2L,tas_day_MIROC-ES2L_piControl_r1i1p1f2_gn_23260101-23261231.nc,https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/MIROC/MIROC-ES2L/piControl/r1i1p1f2/day/tas/gn/v20191129/tas_day_MIROC-ES2L_piControl_r1i1p1f2_gn_23260101-23261231.nc,https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/MIROC/MIROC-ES2L/piControl/r1i1p1f2/day/tas/gn/v20191129/tas_day_MIROC-ES2L_piControl_r1i1p1f2_gn_23260101-23261231.nc,1,1,1,2,r1i1p1f2,piControl,tas,day,True,2326,2326,True
MIROC-ES2L,tas_day_MIROC-ES2L_piControl_r1i1p1f2_gn_23270101-23271231.nc,https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/MIROC/MIROC-ES2L/piControl/r1i1p1f2/day/tas/gn/v20191129/tas_day_MIROC-ES2L_piControl_r1i1p1f2_gn_23270101-23271231.nc,https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/MIROC/MIROC-ES2L/piControl/r1i1p1f2/day/tas/gn/v20191129/tas_day_MIROC-ES2L_piControl_r1i1p1f2_gn_23270101-23271231.nc,1,1,1,2,r1i1p1f2,piControl,tas,day,True,2327,2327,True
MIROC-ES2L,tas_day_MIROC-ES2L_piControl_r1i1p1f2_gn_23280101-23281231.nc,https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/MIROC/MIROC-ES2L/piControl/r1i1p1f2/day/tas/gn/v20191129/tas_day_MIROC-ES2L_piControl_r1i1p1f2_gn_23280101-23281231.nc,https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/MIROC/MIROC-ES2L/piControl/r1i1p1f2/day/tas/gn/v20191129/tas_day_MIROC-ES2L_piControl_r1i1p1f2_gn_23280101-23281231.nc,1,1,1,2,r1i1p1f2,piControl,tas,day,True,2328,2328,True
MIROC-ES2L,tas_day_MIROC-ES2L_piControl_r1i1p1f2_gn_23290101-23291231.nc,https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/MIROC/MIROC-ES2L/piControl/r1i1p1f2/day/tas/gn/v20191129/tas_day_MIROC-ES2L_piControl_r1i1p1f2_gn_23290101-23291231.nc,https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/MIROC/MIROC-ES2L/piControl/r1i1p1f2/day/tas/gn/v20191129/tas_day_MIROC-ES2L_piControl_r1i1p1f2_gn_23290101-23291231.nc,1,1,1,2,r1i1p1f2,piControl,tas,day,True,2329,2329,True
MIROC-ES2L,tas_day_MIROC-ES2L_piControl_r1i1p1f2_gn_23300101-23301231.nc,https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/MIROC/MIROC-ES2L/piControl/r1i1p1f2/day/tas/gn/v20191129/tas_day_MIROC-ES2L_piControl_r1i1p1f2_gn_23300101-23301231.nc,https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/MIROC/MIROC-ES2L/piControl/r1i1p1f2/day/tas/gn/v20191129/tas_day_MIROC-ES2L_piControl_r1i1p1f2_gn_23300101-23301231.nc,1,1,1,2,r1i1p1f2,piControl,tas,day,True,2330,2330,True
MIROC-ES2L,tas_day_MIROC-ES2L_piControl_r1i1p1f2_gn_23310101-23311231.nc,https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/MIROC/MIROC-ES2L/piControl/r1i1p1f2/day/tas/gn/v20191129/tas_day_MIROC-ES2L_piControl_r1i1p1f2_gn_23310101-23311231.nc,https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/MIROC/MIROC-ES2L/piControl/r1i1p1f2/day/tas/gn/v20191129/tas_day_MIROC-ES2L_piControl_r1i1p1f2_gn_23310101-23311231.nc,1,1,1,2,r1i1p1f2,piControl,tas,day,True,2331,2331,True
MIROC-ES2L,tas_day_MIROC-ES2L_piControl_r1i1p1f2_gn_23320101-23321231.nc,https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/MIROC/MIROC-ES2L/piControl/r1i1p1f2/day/tas/gn/v20191129/tas_day_MIROC-ES2L_piControl_r1i1p1f2_gn_23320101-23321231.nc,https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/MIROC/MIROC-ES2L/piControl/r1i1p1f2/day/tas/gn/v20191129/tas_day_MIROC-ES2L_piControl_r1i1p1f2_gn_23320101-23321231.nc,1,1,1,2,r1i1p1f2,piControl,tas,day,True,2332,2332,True
MIROC-ES2L,tas_day_MIROC-ES2L_piControl_r1i1p1f2_gn_23330101-23331231.nc,https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/MIROC/MIROC-ES2L/piControl/r1i1p1f2/day/tas/gn/v20191129/tas_day_MIROC-ES2L_piControl_r1i1p1f2_gn_23330101-23331231.nc,https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/MIROC/MIROC-ES2L/piControl/r1i1p1f2/day/tas/gn/v20191129/tas_day_MIROC-ES2L_piControl_r1i1p1f2_gn_23330101-23331231.nc,1,1,1,2,r1i1p1f2,piControl,tas,day,True,2333,2333,True
